iris_code,nom_iris,commune,dept,type_iris,centroid_lon,centroid_lat,sitescore,score_concurrence,score_revenu,score_densite,score_accessibilite,score_potentiel,score_foncier,nb_concurrents_500m,nb_concurrents_1km,nb_concurrents_2km,revenu_median,densite_pop,pop_totale,potentiel_ca,prix_m2_median,prix_m2_moyen,nb_transactions,ca_potentiel_an,ca_potentiel_m2,part_marche_pct,rf_score,score_final
914210101,Zone S2,Montgeron,91,H,2.468934427462464,48.70318049157047,23.4,10.0,33.0,0.0,50.0,3.0,70.0,5,14,23,26448,639,452,343000.0,3969.0,4955.0,243,43316.0,36.0,5.0,50.3,36.8
930270119,Moulin Neuf,La Courneuve,93,H,2.3831643743077136,48.9270194356811,29.1,20.0,25.0,5.0,80.0,4.0,70.0,2,13,86,19580,7405,570,432250.0,3588.0,5589.0,207,48037.0,40.0,5.0,30.2,29.6
751103909,Porte Saint-Martin 9,Paris 10e Arrondissement,75,H,2.365755136437032,48.87243060816788,32.0,10.0,48.0,18.0,95.0,6.0,30.0,64,260,802,38102,24348,973,740250.0,9143.0,9587.0,1245,107505.0,90.0,5.0,51.5,41.8
930130106,Gare,Le Bourget,93,H,2.4288205319171947,48.93217229640727,30.6,10.0,37.0,6.0,80.0,16.0,70.0,18,39,88,29479,8776,2378,1807750.0,3825.0,6723.0,134,228293.0,190.0,5.0,70.6,50.6
940180110,Valmy,Charenton-le-Pont,94,H,2.403148317464192,48.826993022679325,24.0,10.0,28.0,6.0,80.0,7.0,30.0,11,44,156,22075,8219,1010,768250.0,7314.0,7532.0,324,85377.0,71.0,5.0,85.5,54.8
920630102,Plaine-Gare 2,Rueil-Malmaison,92,H,2.170917065878112,48.88870063342952,30.7,10.0,47.0,5.0,80.0,19.0,50.0,10,20,68,37612,6999,2841,2161250.0,6102.0,6903.0,997,313875.0,262.0,5.0,48.8,39.8
920630103,Plaine-Gare 3,Rueil-Malmaison,92,H,2.169670711646076,48.89197927694862,29.7,10.0,45.0,4.0,80.0,12.0,50.0,8,18,69,35742,5391,1725,1312500.0,6102.0,6903.0,997,190612.0,159.0,5.0,54.2,42.0
920630106,Plaine-Gare 6,Rueil-Malmaison,92,H,2.185774281627867,48.88409530059281,27.4,10.0,47.0,3.0,65.0,9.0,50.0,17,40,68,37068,4138,1332,1013250.0,6102.0,6903.0,997,147153.0,123.0,5.0,61.4,44.4
930510502,Les Coteaux 2,Noisy-le-Grand,93,H,2.565058117655988,48.84544463027039,28.6,10.0,19.0,5.0,80.0,39.0,70.0,18,29,53,14818,7361,5866,4462500.0,4312.0,4520.0,678,495924.0,413.0,5.0,68.6,48.6
751114109,Folie Méricourt 9,Paris 11e Arrondissement,75,H,2.3755105837654416,48.86792480072889,25.7,10.0,52.0,3.0,65.0,2.0,30.0,119,244,723,41068,4700,277,210000.0,9754.0,10240.0,2196,30498.0,25.0,5.0,80.4,53.0
751114306,Roquette 6,Paris 11e Arrondissement,75,H,2.382238257088322,48.85560357155488,30.5,10.0,41.0,15.0,95.0,9.0,30.0,78,205,575,32393,20410,1387,1055250.0,9754.0,10240.0,2196,133263.0,111.0,5.0,96.0,63.2
930610105,Séverine,Le Pré-Saint-Gervais,93,H,2.409834930748364,48.88297514177786,26.6,10.0,32.0,5.0,80.0,5.0,50.0,18,85,270,25575,7145,693,526750.0,6208.0,7749.0,138,66521.0,55.0,5.0,56.5,41.6
930610106,Centre,Le Pré-Saint-Gervais,93,H,2.4061068289619523,48.88312847901707,23.2,10.0,16.0,4.0,80.0,5.0,50.0,31,107,320,12727,5683,727,553000.0,6208.0,7749.0,138,61456.0,51.0,5.0,82.8,53.0
930290602,Drancy Centre 2,Drancy,93,H,2.442449439180588,48.92245566141317,27.3,10.0,25.0,5.0,80.0,8.0,70.0,15,29,98,20260,6886,1211,920500.0,3913.0,6360.0,609,102296.0,85.0,5.0,67.9,47.6
930610107,Anatole France,Le Pré-Saint-Gervais,93,H,2.4029606004080186,48.88368082556226,27.4,10.0,22.0,8.0,95.0,8.0,50.0,31,107,354,17656,10864,1271,966000.0,6208.0,7749.0,138,107353.0,89.0,5.0,94.5,61.0
940580113,Les Joncs Marins-Fosse Moreau,Le Perreux-sur-Marne,94,H,2.503625701200379,48.85279227212799,25.0,10.0,35.0,3.0,65.0,10.0,50.0,8,23,74,28178,4059,1445,1099000.0,5688.0,6480.0,486,138788.0,116.0,5.0,55.1,40.0
920440124,Villiers-Cerdan,Levallois-Perret,92,H,2.2755667241532613,48.89580737487694,23.7,10.0,29.0,4.0,80.0,3.0,30.0,11,61,194,22709,5425,477,362250.0,9011.0,10071.0,831,40257.0,34.0,5.0,76.6,50.2
940590101,Le Val Roger-Parc de la Lande,Le Plessis-Trévise,94,H,2.5639325580256016,48.81770689455945,31.0,10.0,39.0,4.0,80.0,20.0,70.0,7,17,55,31358,5231,2986,2271500.0,3872.0,6968.0,242,286858.0,239.0,5.0,35.6,33.3
940590103,Le Centre,Le Plessis-Trévise,94,H,2.5720114635838027,48.80920621833533,29.8,10.0,49.0,3.0,65.0,7.0,70.0,5,6,28,39311,4592,1102,838250.0,3872.0,6968.0,242,194781.0,162.0,8.0,24.8,27.3
940590104,Marbeau-Cœuilly,Le Plessis-Trévise,94,H,2.5649060935588075,48.80776454535695,25.5,10.0,28.0,2.0,65.0,11.0,70.0,13,16,44,21981,2389,1607,1221500.0,3872.0,6968.0,242,135747.0,113.0,5.0,35.1,30.3
751114312,Roquette 12,Paris 11e Arrondissement,75,H,2.370254445529994,48.85515442824029,38.6,10.0,51.0,44.0,95.0,30.0,30.0,62,190,603,40719,60400,4530,3445750.0,9754.0,10240.0,2196,500421.0,417.0,5.0,91.3,65.0
751124705,Bercy 5,Paris 12e Arrondissement,75,H,2.38228603578625,48.84186424556703,31.9,10.0,35.0,16.0,95.0,40.0,30.0,55,139,420,27789,21933,5943,4520250.0,8863.0,9635.0,1445,570843.0,476.0,5.0,90.6,61.2
952770102,Square du Nord,Gonesse,95,H,2.421018628166669,49.002944053060205,26.9,10.0,51.0,1.0,50.0,1.0,70.0,10,13,25,40426,1590,139,105000.0,3042.0,3743.0,175,15249.0,13.0,5.0,12.4,19.6
930270111,La Tour,La Courneuve,93,H,2.37821703357684,48.92872324403864,39.6,40.0,34.0,13.0,95.0,20.0,70.0,1,23,93,26940,17720,2976,2262750.0,3588.0,5589.0,207,285753.0,238.0,5.0,30.0,34.8
751208015,Charonne 15,Paris 20e Arrondissement,75,H,2.3998071664506293,48.85319168892499,35.3,10.0,64.0,16.0,95.0,10.0,30.0,62,138,461,50887,22372,1521,1156750.0,8208.0,8752.0,1741,167993.0,140.0,5.0,93.6,64.4
786460407,Notre-Dame 7,Versailles,78,H,2.131567030740217,48.81289620294883,21.2,10.0,33.0,0.0,50.0,1.0,50.0,12,28,60,26545,506,111,87500.0,6750.0,7521.0,903,11050.0,9.0,5.0,84.0,52.6
920490115,Châtillon-Montrouge,Montrouge,92,H,2.3062467904059,48.81162739132077,28.1,10.0,48.0,7.0,80.0,5.0,30.0,17,50,157,38175,9800,823,624750.0,7176.0,8138.0,590,90732.0,76.0,5.0,83.3,55.7
920260503,Essling,Courbevoie,92,H,2.247883258569006,48.89357678103146,24.8,10.0,36.0,3.0,65.0,4.0,50.0,21,49,151,28348,4463,629,477750.0,6667.0,7231.0,1009,60333.0,50.0,5.0,64.2,44.5
940780206,Robert Schumann,Villeneuve-Saint-Georges,94,H,2.451664991649268,48.75200536588647,33.7,40.0,27.0,5.0,80.0,5.0,70.0,1,5,22,21542,6682,721,547750.0,4034.0,11407.0,328,170442.0,142.0,14.0,13.1,23.4
751041302,Saint-Merri 2,Paris 4e Arrondissement,75,H,2.3522516573505983,48.859483946136415,27.3,10.0,32.0,16.0,95.0,15.0,10.0,56,173,533,25655,21597,2267,1723750.0,12840.0,13884.0,497,217685.0,181.0,5.0,97.7,62.5
940410207,Mirabeau,Ivry-sur-Seine,94,H,2.380937786368436,48.81971767841116,30.4,10.0,34.0,7.0,80.0,19.0,70.0,17,74,212,27255,9595,2830,2152500.0,4969.0,6204.0,484,271830.0,227.0,5.0,89.9,60.2
751207704,Belleville 4,Paris 20e Arrondissement,75,H,2.388263923332409,48.87145497904208,33.0,10.0,55.0,14.0,95.0,7.0,30.0,76,195,557,44017,18538,1001,761250.0,8208.0,8752.0,1741,110555.0,92.0,5.0,95.4,64.2
920040305,Philosophes III,Asnières-sur-Seine,92,H,2.2881484235346377,48.91186645357153,27.7,10.0,38.0,4.0,80.0,6.0,50.0,22,56,174,30040,5276,838,637000.0,6334.0,6926.0,1143,80444.0,67.0,5.0,79.0,53.4
751197612,Combat 12,Paris 19e Arrondissement,75,H,2.377260124691021,48.87984688062703,30.4,10.0,45.0,10.0,95.0,7.0,30.0,67,227,738,35763,13235,1072,815500.0,7845.0,8759.0,1465,118434.0,99.0,5.0,95.8,63.1
751093305,Saint-Georges 5,Paris 9e Arrondissement,75,H,2.32834250780188,48.879419325725,27.2,10.0,42.0,7.0,95.0,7.0,10.0,62,176,550,33453,10258,1005,763000.0,10629.0,11642.0,1045,96356.0,80.0,5.0,95.2,61.2
751145601,Plaisance 1,Paris 14e Arrondissement,75,H,2.3136892163441747,48.824162705429536,29.8,10.0,34.0,14.0,95.0,21.0,30.0,37,126,301,27029,18605,3218,2448250.0,9294.0,9869.0,1390,309179.0,258.0,5.0,87.1,58.4
920440122,Eiffel 5,Levallois-Perret,92,H,2.3001041844896823,48.8946222285438,32.0,10.0,48.0,13.0,95.0,14.0,30.0,21,94,306,38491,17236,2154,1638000.0,9011.0,10071.0,831,237884.0,198.0,5.0,54.9,43.4
930100301,La Mare à la Veuve,Bondy,93,H,2.483164180171011,48.89056020041605,34.1,10.0,41.0,6.0,80.0,25.0,90.0,4,11,59,32907,8720,3819,2905000.0,2374.0,3835.0,732,366860.0,306.0,5.0,42.9,38.5
751114407,Sainte-Marguerite 7,Paris 11e Arrondissement,75,H,2.385137488078365,48.851648638424415,31.4,10.0,40.0,22.0,95.0,10.0,30.0,69,175,468,31951,30416,1429,1086750.0,9754.0,10240.0,2196,137241.0,114.0,5.0,95.2,63.3
955850108,Les Flanades,Sarcelles,95,H,2.3776493866897024,48.97817509140725,27.3,20.0,21.0,2.0,65.0,1.0,90.0,2,8,23,17046,2664,170,127750.0,2231.0,3465.0,326,22715.0,19.0,8.0,11.1,19.2
783620101,Brouets Gare,Mantes-la-Ville,78,H,1.6992232830023346,48.98506250181126,25.2,10.0,32.0,1.0,50.0,2.0,90.0,7,20,28,25605,771,327,248500.0,2756.0,3323.0,235,31382.0,26.0,5.0,57.9,41.6
940680501,La Varenne 1,Saint-Maur-des-Fossés,94,H,2.504093755261838,48.79476130808189,24.2,10.0,31.0,3.0,65.0,10.0,50.0,9,23,54,24290,4396,1433,1090250.0,6060.0,8040.0,1302,121161.0,101.0,5.0,57.2,40.7
940460304,Charentonneau 4,Maisons-Alfort,94,H,2.446110663127679,48.8062884526519,26.9,10.0,30.0,6.0,80.0,13.0,50.0,10,29,92,23492,7701,1917,1457750.0,5666.0,6394.0,616,162002.0,135.0,5.0,72.1,49.5
751051807,Jardin des Plantes 7,Paris 5e Arrondissement,75,H,2.350845996360233,48.84270571900812,30.7,10.0,47.0,20.0,95.0,11.0,10.0,42,107,341,37403,27382,1697,1289750.0,11882.0,12924.0,803,187309.0,156.0,5.0,89.0,59.8
920320105,Parc,Fontenay-aux-Roses,92,H,2.28989094580985,48.79134603282353,25.3,10.0,29.0,2.0,65.0,5.0,70.0,8,23,78,23296,3302,772,586250.0,4967.0,6743.0,225,65151.0,54.0,5.0,60.0,42.6
920320106,Pierrelais,Fontenay-aux-Roses,92,H,2.288088772057664,48.79434419014946,33.0,10.0,52.0,6.0,80.0,7.0,70.0,12,25,74,41160,8170,1119,850500.0,4967.0,6743.0,225,123517.0,103.0,5.0,46.5,39.8
751208013,Charonne 13,Paris 20e Arrondissement,75,H,2.404489493211052,48.85400570340999,31.6,10.0,52.0,10.0,95.0,5.0,30.0,51,116,421,41186,13108,812,617750.0,8208.0,8752.0,1741,89715.0,75.0,5.0,96.7,64.2
930450104,Le Fort,Les Lilas,93,H,2.4241375840050448,48.88683150385846,30.8,10.0,33.0,9.0,95.0,20.0,50.0,19,63,172,26433,11939,2960,2250500.0,6667.0,7418.0,198,284206.0,237.0,5.0,52.7,41.8
930450106,Croix de l'Épinette,Les Lilas,93,H,2.425439367371418,48.879799099233125,30.3,10.0,29.0,13.0,95.0,17.0,50.0,29,45,199,22676,17516,2609,1984500.0,6667.0,7418.0,198,220540.0,184.0,5.0,85.8,58.0
940760101,Pasteur,Villejuif,94,H,2.3663159976419497,48.80554857724525,24.5,10.0,22.0,4.0,80.0,7.0,50.0,13,38,132,17403,5776,1022,777000.0,5193.0,7224.0,424,86349.0,72.0,5.0,80.2,52.4
751093605,Rochechouart 5,Paris 9e Arrondissement,75,H,2.3432947013680168,48.87970148040783,27.1,10.0,35.0,16.0,95.0,6.0,10.0,61,198,686,28115,22367,849,645750.0,10629.0,11642.0,1045,81549.0,68.0,5.0,83.2,55.2
751072705,École Militaire 5,Paris 7e Arrondissement,75,H,2.311267231604534,48.85288916013139,29.1,10.0,44.0,13.0,95.0,13.0,10.0,18,78,274,34725,17924,2025,1540000.0,14375.0,16305.0,915,194480.0,162.0,5.0,74.8,52.0
940790101,Le Bois de Gaumont,Villiers-sur-Marne,94,H,2.562537425915038,48.82400720530961,25.9,10.0,28.0,2.0,65.0,15.0,70.0,8,32,60,22409,3384,2307,1755250.0,4163.0,5811.0,356,195063.0,163.0,5.0,62.8,44.3
940790102,Les Ponceaux,Villiers-sur-Marne,94,H,2.552741076717535,48.82364253633108,27.7,10.0,38.0,4.0,65.0,9.0,70.0,14,29,59,30623,4920,1338,1016750.0,4163.0,5811.0,356,128401.0,107.0,5.0,44.2,36.0
940790103,Les Perroquets,Villiers-sur-Marne,94,H,2.548132198220407,48.8207892785022,30.7,10.0,34.0,6.0,80.0,25.0,70.0,19,27,64,26878,7633,3801,2891000.0,4163.0,5811.0,356,365092.0,304.0,5.0,61.3,46.0
940790104,Les Luats,Villiers-sur-Marne,94,H,2.534134478581897,48.82088136068538,28.6,10.0,27.0,5.0,80.0,20.0,70.0,21,28,84,21090,6913,2951,2245250.0,4163.0,5811.0,356,249518.0,208.0,5.0,57.8,43.2
751124807,Quinze-Vingts 7,Paris 12e Arrondissement,75,H,2.374745616108966,48.85064136184436,30.9,10.0,46.0,11.0,95.0,9.0,30.0,77,174,536,36384,15323,1409,1071000.0,8863.0,9635.0,1445,155540.0,130.0,5.0,97.4,64.2
751135116,Maison Blanche 16,Paris 13e Arrondissement,75,H,2.3427499910930827,48.82401604297779,28.6,10.0,37.0,10.0,95.0,6.0,30.0,28,83,306,29546,13433,859,652750.0,8607.0,9126.0,1360,82433.0,69.0,5.0,88.2,58.4
950180404,Le Gibet,Argenteuil,95,H,2.2148715088668567,48.9397794318023,22.9,20.0,20.0,1.0,50.0,2.0,70.0,2,10,35,16012,1020,340,257250.0,3680.0,5828.0,1089,45742.0,38.0,8.0,58.5,40.7
950180405,Le Prunet,Argenteuil,95,H,2.2105486345226013,48.94432309300142,28.6,20.0,30.0,3.0,65.0,15.0,70.0,3,10,31,23879,4764,2315,1760500.0,3680.0,5828.0,1089,313035.0,261.0,8.0,38.0,33.3
785860302,La Plaine Sud,Sartrouville,78,H,2.1630255733259407,48.92634407542605,24.6,20.0,28.0,1.0,50.0,4.0,70.0,2,16,39,22668,852,646,490000.0,4433.0,5085.0,633,54454.0,45.0,5.0,41.5,33.0
950180503,Hôpital,Argenteuil,95,H,2.2367518634438857,48.94467066206567,25.6,10.0,31.0,2.0,65.0,4.0,70.0,6,14,35,24273,2166,541,411250.0,3680.0,5828.0,1089,45703.0,38.0,5.0,29.0,27.3
950180504,Croix Duny,Argenteuil,95,H,2.23502171043916,48.94875630842338,22.2,10.0,27.0,1.0,50.0,2.0,70.0,4,14,29,21468,1327,362,274750.0,3680.0,5828.0,1089,30533.0,25.0,5.0,57.5,39.8
940790105,Les Boutareines,Villiers-sur-Marne,94,H,2.534511880016624,48.82414161328815,25.7,10.0,31.0,2.0,65.0,6.0,70.0,19,28,75,24803,2936,866,658000.0,4163.0,5811.0,356,73124.0,61.0,5.0,67.6,46.6
940680101,Adamville 1,Saint-Maur-des-Fossés,94,H,2.484410430244322,48.80300579052564,23.8,10.0,31.0,3.0,65.0,5.0,50.0,16,32,88,24265,3481,772,586250.0,6060.0,8040.0,1302,65151.0,54.0,5.0,66.8,45.3
751155910,Grenelle 10,Paris 15e Arrondissement,75,H,2.29298142444908,48.849410062466,28.5,10.0,23.0,25.0,95.0,12.0,30.0,46,93,287,18679,34615,1730,1316000.0,9464.0,9978.0,2815,146249.0,122.0,5.0,84.0,56.2
751156007,Javel 7,Paris 15e Arrondissement,75,H,2.2801759732706124,48.83869384229636,32.1,10.0,46.0,17.0,95.0,12.0,30.0,29,80,270,36730,23713,1754,1333500.0,9464.0,9978.0,2815,193662.0,161.0,5.0,77.3,54.7
751166111,Auteuil 11,Paris 16e Arrondissement,75,H,2.261671869005774,48.84589854907389,31.1,10.0,51.0,19.0,95.0,10.0,10.0,24,56,192,40293,25459,1451,1102500.0,10932.0,12047.0,2182,160114.0,133.0,5.0,81.2,56.2
751186918,Grandes Carrières 18,Paris 18e Arrondissement,75,H,2.337752699975623,48.8923749186206,32.0,10.0,45.0,18.0,95.0,12.0,30.0,55,201,531,35651,25298,1796,1365000.0,8696.0,9827.0,2501,198237.0,165.0,5.0,67.4,49.7
940680102,Adamville 2,Saint-Maur-des-Fossés,94,H,2.4761348779986347,48.801530125335454,31.9,10.0,36.0,9.0,95.0,27.0,50.0,19,33,84,28452,12064,4077,3101000.0,6060.0,8040.0,1302,391612.0,326.0,5.0,63.5,47.7
930610104,Belvédère,Le Pré-Saint-Gervais,93,H,2.4105551009342814,48.8799464566628,30.4,10.0,28.0,20.0,95.0,8.0,50.0,19,66,269,22590,27668,1189,903000.0,6208.0,7749.0,138,100352.0,84.0,5.0,78.4,54.4
785861201,Les Quatre Chemins,Sartrouville,78,H,2.1845355486562488,48.9429658152195,26.5,20.0,23.0,3.0,65.0,7.0,70.0,2,10,36,18537,4220,1004,763000.0,4433.0,5085.0,633,135669.0,113.0,8.0,38.1,32.3
940680106,Adamville 6,Saint-Maur-des-Fossés,94,H,2.4868224796736724,48.79635411864543,28.1,10.0,34.0,7.0,80.0,16.0,50.0,13,28,65,26957,9284,2404,1828750.0,6060.0,8040.0,1302,230945.0,192.0,5.0,65.6,46.8
940680107,Adamville 7,Saint-Maur-des-Fossés,94,H,2.495449553374662,48.79592614027568,37.4,10.0,66.0,7.0,95.0,22.0,50.0,13,30,62,52646,10289,3271,2488500.0,6060.0,8040.0,1302,361401.0,301.0,5.0,48.5,43.0
940680108,Adamville 8,Saint-Maur-des-Fossés,94,H,2.4932425688288578,48.79200430248459,26.0,10.0,27.0,5.0,80.0,10.0,50.0,8,19,56,21786,6228,1500,1141000.0,6060.0,8040.0,1302,126801.0,106.0,5.0,44.3,35.2
940680202,Le Vieux Saint-Maur 2,Saint-Maur-des-Fossés,94,H,2.481788445043148,48.81187953917028,30.7,10.0,45.0,6.0,80.0,20.0,50.0,11,41,98,35784,7745,2974,2262750.0,6060.0,8040.0,1302,328616.0,274.0,5.0,61.4,46.0
751197508,Amérique 8,Paris 19e Arrondissement,75,H,2.390607090161793,48.87799966616407,30.7,10.0,48.0,10.0,95.0,4.0,30.0,46,164,517,37919,13323,639,484750.0,7845.0,8759.0,1465,70400.0,59.0,5.0,88.2,59.4
751197605,Combat 5,Paris 19e Arrondissement,75,H,2.380245596763988,48.873789962926246,34.0,10.0,65.0,9.0,95.0,4.0,30.0,83,218,685,51427,12450,672,511000.0,7845.0,8759.0,1465,74212.0,62.0,5.0,86.9,60.4
751207712,Belleville 12,Paris 20e Arrondissement,75,H,2.389837206626046,48.874448456878575,36.6,10.0,52.0,34.0,95.0,22.0,30.0,71,204,577,41043,46867,3233,2458750.0,8208.0,8752.0,1741,357081.0,298.0,5.0,93.9,65.2
751208022,Charonne 22,Paris 20e Arrondissement,75,H,2.40781844780837,48.861852909296005,28.5,10.0,38.0,8.0,95.0,5.0,30.0,34,107,403,29836,10550,822,624750.0,8208.0,8752.0,1741,78897.0,66.0,5.0,97.1,62.8
930390102,Centre,L'Île-Saint-Denis,93,H,2.3392085783798,48.93552507605976,31.9,10.0,46.0,6.0,80.0,9.0,70.0,17,36,85,36918,7585,1312,997500.0,4825.0,5154.0,57,144866.0,121.0,5.0,70.9,51.4
751020702,Mail 2,Paris 2e Arrondissement,75,H,2.3436406519255693,48.86702200426058,26.7,10.0,34.0,12.0,95.0,10.0,10.0,63,173,521,26848,16977,1443,1097250.0,11387.0,12616.0,418,138567.0,115.0,5.0,97.9,62.3
751020703,Mail 3,Paris 2e Arrondissement,75,H,2.345395892302269,48.86897830923655,29.6,10.0,43.0,17.0,95.0,14.0,10.0,72,205,621,34458,22788,2073,1576750.0,11387.0,12616.0,418,199121.0,166.0,5.0,96.5,63.0
772510104,Nord-Ouest,Lieusaint,77,H,2.542298906567699,48.633086995655326,23.8,20.0,23.0,1.0,50.0,4.0,70.0,3,5,8,18521,1134,539,409500.0,3329.0,5007.0,145,127423.0,106.0,14.0,30.1,27.0
930480403,La Noue-Clos Français-Guilands 3,Montreuil,93,H,2.430906779347669,48.86670938898474,28.7,10.0,27.0,11.0,95.0,5.0,50.0,5,59,193,21738,15065,692,525000.0,5956.0,7393.0,1112,58344.0,49.0,5.0,38.4,33.6
920240503,Chance-Milly,Clichy,92,H,2.303624216992177,48.89650211652445,36.9,10.0,67.0,8.0,95.0,12.0,50.0,26,98,318,53214,10589,1810,1375500.0,6879.0,7497.0,669,199762.0,166.0,5.0,45.1,41.0
930480604,Centre Ville Jean Moulin Espoir 4,Montreuil,93,H,2.44074491901346,48.8609360785216,22.4,10.0,25.0,2.0,65.0,3.0,50.0,37,61,168,20155,2722,435,330750.0,5956.0,7393.0,1112,36757.0,31.0,5.0,71.9,47.2
751052002,Sorbonne 2,Paris 5e Arrondissement,75,H,2.3429112903084306,48.84764819416096,26.0,10.0,33.0,11.0,95.0,6.0,10.0,54,110,337,25940,14820,963,731500.0,11882.0,12924.0,803,92378.0,77.0,5.0,95.2,60.6
751114411,Sainte-Marguerite 11,Paris 11e Arrondissement,75,H,2.392256329469638,48.85457319637338,34.2,10.0,53.0,18.0,95.0,20.0,30.0,72,199,512,41980,25357,2966,2255750.0,9754.0,10240.0,2196,327599.0,273.0,5.0,94.9,64.6
751114412,Sainte-Marguerite 12,Paris 11e Arrondissement,75,H,2.3882656750477174,48.8545227283909,34.3,10.0,57.0,19.0,95.0,10.0,30.0,62,185,504,45299,26433,1427,1085000.0,9754.0,10240.0,2196,157573.0,131.0,5.0,96.9,65.6
930060114,Iris 14,Bagnolet,93,H,2.4272671445322804,48.87217745095504,20.4,10.0,35.0,2.0,65.0,3.0,10.0,14,50,213,28226,3233,429,325500.0,12548.0,20122.0,1779,41106.0,34.0,5.0,79.3,49.8
786460504,Clagny 4,Versailles,78,H,2.1498849147389203,48.81294681875386,22.2,10.0,23.0,2.0,65.0,8.0,50.0,10,23,66,17928,2981,1147,871500.0,6750.0,7521.0,903,96851.0,81.0,5.0,74.0,48.1
940680301,Le Parc Saint-Maur 1,Saint-Maur-des-Fossés,94,H,2.4918323198258223,48.8084425345258,28.5,10.0,51.0,3.0,65.0,13.0,50.0,17,48,97,40239,4514,1986,1510250.0,6060.0,8040.0,1302,219331.0,183.0,5.0,61.6,45.0
773370203,Ville Nouvelle Ouest,Noisiel,77,H,2.614289648686428,48.84539974783572,22.7,10.0,30.0,1.0,50.0,1.0,70.0,8,17,29,24242,1081,159,120750.0,3360.0,3653.0,118,13419.0,11.0,5.0,64.2,43.4
940680302,Le Parc Saint-Maur 2,Saint-Maur-des-Fossés,94,H,2.503877951645212,48.8074110551518,27.1,10.0,24.0,7.0,80.0,29.0,50.0,13,34,97,19352,9025,4386,3335500.0,6060.0,8040.0,1302,370679.0,309.0,5.0,70.6,48.8
920630705,Plateau 5,Rueil-Malmaison,92,H,2.2041699555910936,48.874280012336,29.8,10.0,59.0,3.0,65.0,10.0,50.0,5,28,100,46965,4209,1481,1125250.0,6102.0,6903.0,997,163418.0,136.0,5.0,60.5,45.2
920630706,Plateau 6,Rueil-Malmaison,92,H,2.197755627684085,48.87437508209217,29.6,10.0,43.0,5.0,80.0,15.0,50.0,8,25,85,34557,7144,2250,1711500.0,6102.0,6903.0,997,216138.0,180.0,5.0,64.3,47.0
920630707,Plateau 7,Rueil-Malmaison,92,H,2.195124873635552,48.87751315825239,23.4,10.0,30.0,2.0,65.0,4.0,50.0,7,37,81,24131,2807,530,402500.0,6102.0,6903.0,997,44730.0,37.0,5.0,74.7,49.0
772850301,Village,Le Mée-sur-Seine,77,H,2.6304295207543613,48.53356898440163,24.3,10.0,24.0,1.0,50.0,11.0,90.0,9,29,38,19249,789,1635,1242500.0,2218.0,2419.0,170,138081.0,115.0,5.0,48.5,36.4
751124507,Bel-Air 7,Paris 12e Arrondissement,75,H,2.403673743683601,48.84397346538922,28.6,10.0,51.0,7.0,80.0,3.0,30.0,30,115,303,40573,9518,504,383250.0,8863.0,9635.0,1445,55659.0,46.0,5.0,90.9,59.8
955550108,Le Forum,Saint-Gratien,95,H,2.285734281413628,48.96709874061867,21.3,10.0,23.0,1.0,50.0,1.0,70.0,14,23,67,18375,1387,113,87500.0,3795.0,4259.0,175,9724.0,8.0,5.0,70.0,45.6
751166212,Muette 12,Paris 16e Arrondissement,75,H,2.279398912762367,48.85647000087011,25.0,10.0,30.0,9.0,95.0,5.0,10.0,28,76,217,23851,12784,767,582750.0,10932.0,12047.0,2182,64762.0,54.0,5.0,79.8,52.4
751208014,Charonne 14,Paris 20e Arrondissement,75,H,2.401802489970745,48.85261115170107,30.6,10.0,39.0,19.0,95.0,8.0,30.0,51,122,424,31308,26308,1157,880250.0,8208.0,8752.0,1741,111163.0,93.0,5.0,95.6,63.1
751020805,Bonne Nouvelle 5,Paris 2e Arrondissement,75,H,2.3491524976495493,48.86944639380084,28.8,10.0,49.0,9.0,95.0,4.0,10.0,74,211,657,38997,12692,609,462000.0,11387.0,12616.0,418,67096.0,56.0,5.0,93.3,61.0
751135018,Gare 18,Paris 13e Arrondissement,75,H,2.375445928378718,48.83394666474194,39.3,10.0,55.0,31.0,95.0,51.0,30.0,17,73,344,43381,42793,7659,5827500.0,8607.0,9126.0,1360,846319.0,705.0,5.0,88.4,63.8
751072703,École Militaire 3,Paris 7e Arrondissement,75,H,2.307969927217781,48.84824716963092,30.3,10.0,54.0,12.0,95.0,5.0,10.0,25,90,290,43208,16308,701,532000.0,14375.0,16305.0,915,77262.0,64.0,5.0,65.2,47.8
920630801,Centre Ville 1,Rueil-Malmaison,92,H,2.1909638314791517,48.877722757438384,32.8,10.0,37.0,11.0,95.0,31.0,50.0,16,42,79,29558,15498,4649,3536750.0,6102.0,6903.0,997,446641.0,372.0,5.0,66.5,49.6
930720104,Clos Saint-Lazare 3,Stains,93,H,2.377343238662775,48.94949211083239,32.8,10.0,27.0,9.0,95.0,10.0,90.0,5,15,45,21169,12057,1458,1107750.0,2946.0,3576.0,189,123106.0,103.0,5.0,22.9,27.8
920630803,Centre Ville 3,Rueil-Malmaison,92,H,2.181719211061646,48.87668304207753,21.8,10.0,21.0,3.0,65.0,5.0,50.0,13,26,67,16901,3884,679,516250.0,6102.0,6903.0,997,57372.0,48.0,5.0,72.0,46.9
